VideoId;Title;Description;PublishedAt;ViewCount;LikeCount;DlikeandUnknow;FavoriteCount;Words
ZP2ctxPqugc;Abad y Arauz se enfrentarán en el balotaje por la vicepresidencia el 15 de octubre;Verónica Abad es la candidata a la vicepresidencia de Daniel Noboa y Andrés Arauz el compañero de fórmula de Luisa ...;2023-08-23T20:54:17Z;3542;37;3505;0;Verónica Abad
zqfD-Mnrx4Q;EMBARRADON de Verónica Abad y Daniel Noboa hace que pierdan VOTOS | Hinostroza le dio con todo;Noticias de Ecuador, lo que no te cuentan en la TV. Twitter : https://twitter.com/enigma_politico Facebook: ...;2023-09-02T20:49:22Z;51576;2864;48712;0;Problemas de Daniel Noboa
ZqYyXoHMgjU;Los ejes principales del plan de gobierno de la candidata Luisa Gonzáles. Por Sonorama. #ecuador;;2023-07-25T22:06:43Z;6592;322;6270;0;Gonzales propuestas
ZTt8mWJaprg;CORREA : HEMOS VUELTO A SER LA REVOLUCIÓN CIUDADANA- LASSO ES PARTE DEL PROBLEMA Y DE LA SOLUCIÓN;;2023-02-08T14:23:34Z;4070;197;3873;0;Revolución Ciudadana
ZWnrTYM0sF0;Luisa González saluda a los ciudadanos de Guayaquil;LuisaPresidenta #ENVIVO Sigue a Luisa González en su Saludo a los Ciudadanos de Guayaquil.;2023-08-18T01:54:20Z;44484;2284;42200;0;Campaña Luisa Gonzales
ZXMohL2wWH8;Los ecuatorianos irán a una segunda vuelta electoral para elegir a su nuevo presidente;La candidata de izquierda Luisa González y el empresario Daniel Noboa disputarán la segunda vuelta electoral tras el proceso ...;2023-08-21T20:23:23Z;5129;33;5096;0;Segunda vuelta Ecuador
;Luisa González Presidenta;;2023-06-17T22:48:25Z;342666;16659;326007;0;Luisa Gonzales presidente
;PARTIDO ADN TV;O ADN – Alternativa Democrática Nacional é um partido tendencialmente conservador em questões sociais e tendencialmente ...;2021-05-17T00:16:12Z;756;4;752;0;Acción Democrática Nacional (ADN)
;Acción Democrática Abstencionaria;Plataforma de acción sin ideología por la Libertad Política Colectiva.;2020-06-05T17:22:43Z;58;2;56;0;Acción Democrática Nacional (ADN)
;Macas Mundo;;2022-06-15T02:45:34Z;7464;198;7266;0;Acción Democrática Nacional (ADN)
